You searched for,Phylum,Class,Order,Family,Genus,Species,Subspecies,Similarity,Status,Process ID
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,sp.,,70.59,Published,GBBAC2061-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,psychrophilum,,70.33,Private,
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Cellulophaga,geojensis,,69.23,Published,GBBAC2009-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Cellulophaga,sp.,,68.06,Published,GBBAC2057-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Cellulophaga,baltica,,68.06,Published,GBBAC2055-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,sp.,,67.78,Published,GBBAC2031-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flexibacteraceae,Gramella,forsetii,,67.77,Private,
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Muricauda,ruestringensis,,67.77,Published,GBBAC284-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Cellulophaga,baltica,,67.59,Published,GBBAC2059-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Maribacter,sp.,,67.59,Published,GBBAC2049-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,aquatile,,67.13,Published,GBBAC1941-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,sp.,,66.67,Published,GBBAC2033-15
,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,blandensis,,66.67,Published,GBBAC2005-15
>otu6228,Ascomycota,,,,,,,89.77,Private,
,Ascomycota,Sordariomycetes,,,,,,89.29,Private,
,Ascomycota,,,,,,,87.97,Private,
,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Paecilomyces,hepiali,,87.7,Published,JRPAA8103-15
,Ascomycota,Sordariomycetes,,,,,,87.65,Private,
,Ascomycota,,,,,,,87.5,Private,
,Ascomycota,Ascomycota_class_incertae_sedis,Ascomycota_order_incertae_sedis,Ascomycota_family_incertae_sedis,Verticillium,nonalfalfae,,87.38,Published,GBSP10228-18
,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Lecanicillium,muscarium,,87.38,Published,GBFBA006-05
,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,,87.38,Private,
,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,,87.38,Published,HY041-07
,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Lecanicillium,muscarium,,87.38,Published,JRPAA4107-15
,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,,87.06,Private,
,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Metarhizium,anisopliae,,87.06,Private,
,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,,87.06,Published,HY042-07
,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Metarhizium,anisopliae,,87.06,Published,HY040-07
,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaaceae,Acremonium,murorum var. felina,,87.06,Published,HTWO007-08
,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,bassiana,,87.06,Published,JRPAA9713-15
,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Calonectria,colhounii,,87.06,Published,JRPAA4684-15
,Ascomycota,,,,,,,87.06,Private,
,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaaceae,Emericellopsis,minima,,86.73,Private,
>otu6255,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
>otu6256,Arthropoda,Insecta,Lepidoptera,Geometridae,Sterrhochaeta,rectilineata,curvifera,78.35,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Chloroclystis,semiscripta,,76.29,Published,PNGTY113-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Comostola,leucomerata,flavifimbria,76.29,Private,
,Arthropoda,Insecta,Hymenoptera,Braconidae,Chorebus,nr. didas,,75.35,Published,BRAAL243-17
,Arthropoda,Insecta,Lepidoptera,Geometridae,Sterrhochaeta,subrubescens,,75.26,Published,PNGTY095-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Digonis,cervinaria,,74.77,Private,
,Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Apochthonius,,,74.76,Published,SSGIA5638-15
,Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Apochthonius,,,74.76,Published,SSGIA5632-15
,Arthropoda,Insecta,Lepidoptera,Geometridae,Sterrhochaeta,semiradiata,,74.74,Published,PNGTY020-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Sterrhochaeta,fulgurata,,74.74,Published,PNGTY034-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Hemithea,sequestrata,,74.74,Published,PNGTY336-12
,Arthropoda,Insecta,Hymenoptera,Pteromalidae,,,,74.67,Published,GMGMR1985-18
,Arthropoda,Insecta,Hymenoptera,Mymaridae,,,,74.67,Published,CCHAR5648-19
,Arthropoda,Insecta,Hymenoptera,Pteromalidae,Rhicnocoelia,impar,,74.67,Private,
,Arthropoda,Insecta,Hymenoptera,Mymaridae,,,,74.67,Private,
,Arthropoda,Insecta,Hymenoptera,Mymaridae,,,,74.67,Private,
,Arthropoda,Insecta,Hymenoptera,Mymaridae,,,,74.67,Private,
,Arthropoda,Insecta,Hymenoptera,Mymaridae,,,,74.67,Private,
,Arthropoda,Insecta,Hymenoptera,Eulophidae,,,,74.33,Private,
,Arthropoda,Insecta,Hymenoptera,Eulophidae,,,,74.33,Private,
>otu6262,Arthropoda,Insecta,Hymenoptera,Agaonidae,Ceratosolen,megacephalus,,75.27,Published,GBAH20320-19
,Arthropoda,Insecta,Hymenoptera,Agaonidae,Ceratosolen,megacephalus,,75,Published,GBMIN30248-13
,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Aphanistes,bellicosus,,74.88,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Euphyia,altivagans,,74.84,Private,
,Eukarya_unassigned,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,fowleri,,74.84,Published,JRPAA9739-15
,Eukarya_unassigned,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,fowleri,,74.84,Published,JRPAA5361-15
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Private,
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Published,KMPWA401-18
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Published,KMPUB1759-18
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Published,KMPDF1394-19
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Published,KMPJL140-19
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Published,KMPWH129-18
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Published,KMPNQ1439-19
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.49,Private,
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.23,Published,KMPUD5577-19
,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,,74.15,Private,
,Arthropoda,Insecta,Hymenoptera,,,,,74.15,Private,
,Arthropoda,Insecta,Hymenoptera,,,,,74.15,Private,
,Arthropoda,Insecta,Hymenoptera,,,,,74.15,Private,
,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Aphanistes,klugii,,73.93,Private,
>otu6268,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,beatus,,80.25,Published,GBMA14373-15
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,,,78.26,Published,GBMLG16637-13
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,sp. 3frondescens,,77.05,Early-Release,
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,sp. 3frondescens,,77.05,Early-Release,
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,sp. 3frondescens,,77.05,Early-Release,
,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,sp. 2obscura,,77.05,Published,ABMMC1960-07
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,sp. 3frondescens,,76.72,Published,ABMMC23029-17
,Rhodophyta,Florideophyceae,Rhodogorgonales,Rhodogorgonaceae,Renouxia,sp.,,76.72,Published,ABMMC14836-11
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,,,,76.72,Private,
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,multipartita,,76.72,Early-Release,
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,multipartita,,76.72,Published,ABMMC4841-09
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,multipartita,,76.72,Early-Release,
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,multipartita,,76.72,Early-Release,
,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Leiomenia,,,76.72,Published,ABMMC4889-09
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,atlanticum,,76.72,Published,JRPAA8779-15
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,atlanticum,,76.72,Published,JRPAA8778-15
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,atlanticum,,76.72,Published,JRPAA8777-15
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,atlanticum,,76.72,Published,JRPAA8776-15
,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,sp. 3frondescens,,76.58,Published,ABMMC8526-10
,Rhodophyta,Florideophyceae,Rhodymeniales,Faucheaceae,Faucheocolax,attenuata,,76.39,Published,ABMMC2502-08
>otu627,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Eluma,caelatum,,96.12,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Eluma,caelatum,,96.12,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Eluma,caelatum,,96.12,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Eluma,caelatum,,96.12,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Eluma,caelatum,,96.12,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Eluma,caelatum,,96.12,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Eluma,caelata,,95.78,Published,GBCMI5502-19
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,,,85.76,Private,
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,85.11,Published,GENHP471-11
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,85.11,Published,GENHP472-11
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,85.11,Published,GENHP030-11
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,85.11,Published,BISCE103-17
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,,,85.11,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,assimile,,85.11,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,,,85.11,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,assimile,,85.11,Private,
,Arthropoda,Malacostraca,Isopoda,,,,,85.11,Private,
,Arthropoda,Malacostraca,Isopoda,,,,,85.11,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,simoni,,84.85,Private,
,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,assimile,,84.85,Private,
>otu6279,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,atra,,88.31,Published,LHM044-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,atra,,88.03,Published,LHM045-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,sp.,,87.71,Published,LHM046-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM012-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM013-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM014-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM015-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM016-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM017-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM018-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM019-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM020-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM021-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM022-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM023-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM024-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM026-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM027-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM028-08
,Ascomycota,Leotiomycetes,Leotiomycetes_order_Incertae_sedis,Leotiomycetes_family_incertae_sedis,Leohumicola,levissima,,87.7,Published,LHM029-08
>otu6282,Arthropoda,Insecta,Lepidoptera,Erebidae,Ulotrichopus,recchiai,,74.88,Private,
,Arthropoda,Insecta,Diptera,Tachinidae,Pseudochaeta,,,74.88,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Comostola,leucomerata,flavifimbria,74.87,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypochrosis,bifurcata,,74.72,Published,PNGTY207-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Sterrhochaeta,rectilineata,curvifera,74.35,Private,
,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysopa,,,73.93,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Hemithea,sequestrata,,73.82,Published,PNGTY336-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Agathia,subcarnea,,73.68,Published,NGSFT051-15
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,,,73.49,Published,GBMLG16637-13
,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Platyedra,subcinerea,,73.46,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Desmoclystia,prodicia,,73.3,Published,PNGTY065-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Chloroclystis,semiscripta,,73.3,Published,PNGTY113-12
,Arthropoda,Insecta,Lepidoptera,Geometridae,Pardodes,flavimaculata,absorbta,73.3,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Pardodes,flavimaculata,woodlarkensis,73.3,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Pardodes,flavimaculata,,73.3,Published,PNGTY117-12
,Arthropoda,Insecta,Diptera,Tachinidae,Pseudochaeta,robusta,,72.99,Private,
,Arthropoda,Insecta,Diptera,Tachinidae,Chetogena,,,72.99,Published,ASILO594-17
,Arthropoda,Insecta,Diptera,Rhinophoridae,Oplisa,aterrima,,72.99,Published,ASILO450-17
,Arthropoda,Insecta,Lepidoptera,Tineidae,Phereoeca,uterella,,72.99,Private,
,Arthropoda,Insecta,Lepidoptera,Geometridae,Scopula,declinata,,72.81,Private,
>otu6292,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
>otu6332,Arthropoda,Insecta,Lepidoptera,Geometridae,Agathia,subcarnea,,81.35,Published,NGSFT051-15
,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,lateriflorum,,79.84,Published,PLON038-07
,Magnoliophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,linearis,,79.84,Published,BBYUK979-12
,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,angulata,,79.67,Published,BBYUK665-12
,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,albertina,,79.61,Published,BBYUK694-12
,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,didymum,,79.46,Published,BBYUK616-12
,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,boreale,,79.39,Published,BBYUK486-12
,Magnoliophyta,Magnoliopsida,Ericales,Ericaceae,Cassiope,mertensiana,,79.27,Published,BBYUK997-12
,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,persicaria,,79.25,Published,PLON034-07
,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,hydropiper,,79.25,Published,PLON046-07
,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,convolvulus,,79.25,Published,PLON051-07
,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,novae-angliae,,79.25,Published,PLON058-07
,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,hydropiper,,79.25,Published,PLON065-07
,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,persicaria,,79.25,Published,PLON069-07
,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,convolvulus,,79.25,Published,PLON071-07
,Magnoliophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,persicaria,,79.25,Published,PLON080-07
,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,urophyllum,,79.25,Published,PLON083-07
,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,ciliolatum,,79.25,Published,PLON113-07
,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,lanceolatum var. latifolium,,79.25,Published,PLON139-07
,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,lanceolatum,,79.25,Published,PLON150-07
>otu6335,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
